filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,‰æ‘œƒTƒCƒY,35mmŠ·ŽZ,—j“ú,“ú•t,Žž•ª,Žž,ŽžŠÔ‘Ñ,,,l”,ÎŠçl”,rate
Average,,=average(C5:C5000),,=average(E5:E5000),=average(F5:F5000),=average(G5:G5000),=average(H5:H5000),=average(I5:I5000),=average(J5:J5000),=average(K5:K5000),=average(L5:L5000),,,,,,,,,,,’j«,"=COUNTIF(D5:D5000,""male"")","=COUNTIFS(D5:D5000,""male"",I5:I5000,"">0.5"")",=Y2/X2
Var,,=VAR.S(C5:C5000),,=VAR.S(E5:E5000),=VAR.S(F5:F5000),=VAR.S(G5:G5000),=VAR.S(H5:H5000),=VAR.S(I5:I5000),=VAR.S(J5:J5000),=VAR.S(K5:K5000),=VAR.S(L5:L5000),,,,,,,,,,,—«,"=COUNTIF(D5:D5000,""female"")","=COUNTIFS(D5:D5000,""female"",I5:I5000,"">0.5"")",=Y3/X3
STD,,=STDEV.S(C5:C5000),,=STDEV.S(E5:E5000),=STDEV.S(F5:F5000),=STDEV.S(G5:G5000),=STDEV.S(H5:H5000),=STDEV.S(I5:I5000),=STDEV.S(J5:J5000),=STDEV.S(K5:K5000),=STDEV.S(L5:L5000)
A7300001-1221-2,35,16.0,female,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,35.65958888833333,139.700494445,52,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,36,22.0,female,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.65958888833333,139.700494445,52,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,37,56.0,male,0.0,0.0,0.0,0.0,0.0,0.994,0.006,0.0,35.65958888833333,139.700494445,52,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,38,25.0,male,0.001,0.002,0.0,0.0,0.002,0.983,0.009,0.003,35.65958888833333,139.700494445,52,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,39,65.0,male,0.0,0.0,0.0,0.001,0.001,0.97,0.005,0.023,35.65958888833333,139.700494445,52,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,40,58.0,male,0.0,0.0,0.0,0.0,0.0,0.974,0.026,0.0,35.65958888833333,139.700494445,51,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,41,32.0,male,0.066,0.001,0.047,0.001,0.851,0.006,0.028,0.0,35.65958888833333,139.700494445,50,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,42,21.0,female,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,35.65958888833333,139.700494445,50,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,43,25.0,female,0.0,0.0,0.0,0.0,0.0,0.913,0.086,0.0,35.65958888833333,139.700494445,50,70,“y,2019/12/21,12:42,12,1
A7300001-1221-2,44,36.0,female,0.0,0.0,0.0,0.0,0.0,0.992,0.007,0.0,35.65958888833333,139.700494445,49,70,“y,2019/12/21,12:42,12,1
