filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,‰æ‘œƒTƒCƒY,35mmŠ·ŽZ,—j“ú,“ú•t,ŽžŠÔ‘Ñ,happy_tf,male_tf,distance,—j“ú_tf
DSC_0001-1406,10,30,female,0,0,0,0,0.001,0.978,0.02,0,35.65954167,139.7007417,49,34,“ú,2019/12/8,2,0,0,17.82,1
DSC_0001-1406,11,25,female,0,0,0,0,0.999,0.001,0,0,35.65954167,139.7007417,46,34,“ú,2019/12/8,2,1,0,18.98,1
DSC_0001-1447,2,20,female,0,0,0,0,0,0.964,0.035,0,35.65890088,139.7028636,60,34,“ú,2019/12/8,2,0,0,14.56,1
DSC_0002-1209,3,25,female,0,0.001,0,0.001,0,0.992,0.002,0.004,35.6595509,139.7009018,57,33,“ú,2019/12/8,1,0,0,14.873,1
DSC_0002-1406,1,20,female,0,0.004,0,0,0.019,0.932,0.044,0.001,35.65983281,139.7005558,568,34,“ú,2019/12/8,2,0,0,1.568,1
DSC_0002-1406,3,20,female,0,0,0,0,0,0.966,0.034,0,35.65983281,139.7005558,159,34,“ú,2019/12/8,2,0,0,5.515,1
DSC_0002-1406,5,22,female,0,0,0,0,0.972,0.028,0,0,35.65983281,139.7005558,90,34,“ú,2019/12/8,2,1,0,9.718,1
DSC_0002-1406,7,25,female,0,0,0,0,1,0,0,0,35.65983281,139.7005558,85,34,“ú,2019/12/8,2,1,0,10.287,1
DSC_0002-1406,14,23,female,0,0,0,0,0.001,0.987,0.012,0,35.65983281,139.7005558,39,34,“ú,2019/12/8,2,0,0,22.381,1
DSC_0002-1447,1,22,female,0,0,0,0,1,0,0,0,35.65869603,139.7029826,154,34,“ú,2019/12/8,2,1,0,5.693,1
DSC_0002-1447,2,25,female,0.001,0,0.002,0,0.005,0.978,0.008,0.007,35.65869603,139.7029826,119,34,“ú,2019/12/8,2,0,0,7.358,1
DSC_0002-1447,3,25,female,0,0,0,0,0,0.998,0.002,0,35.65869603,139.7029826,62,34,“ú,2019/12/8,2,0,0,14.091,1
DSC_0003,1,8,female,0.005,0,0.002,0,0.413,0.516,0.061,0.002,35.6594955,139.7013772,463,33,“ú,2019/12/8,2,0,0,1.86,1
DSC_0003,3,27,female,0,0,0,0,0,1,0,0,35.6594955,139.7013772,54,33,“ú,2019/12/8,2,0,0,15.698,1
DSC_0003,4,24,female,0,0,0,0,0,0.998,0.002,0,35.6594955,139.7013772,51,33,“ú,2019/12/8,2,0,0,16.619,1
DSC_0003-1209,2,30,female,0.124,0.002,0.007,0,0.134,0.728,0.003,0.001,35.65955021,139.7010934,37,33,“ú,2019/12/8,1,0,0,22.895,1
DSC_0003-1407,1,23,female,0,0.004,0,0,0.89,0.106,0,0,35.65999723,139.7006409,372,34,“ú,2019/12/8,2,1,0,2.377,1
DSC_0003-1407,2,25,female,0,0,0,0,0,0.974,0,0.025,35.65999723,139.7006409,322,34,“ú,2019/12/8,2,0,0,2.741,1
DSC_0003-1407,3,25,female,0,0,0,0,1,0,0,0,35.65999723,139.7006409,223,34,“ú,2019/12/8,2,1,0,3.942,1
DSC_0003-1407,5,49,female,0,0,0,0,0,0.978,0.022,0,35.65999723,139.7006409,205,34,“ú,2019/12/8,2,0,0,4.285,1
DSC_0003-1407,7,24,female,0,0,0,0,0,0.975,0.024,0,35.65999723,139.7006409,93,34,“ú,2019/12/8,2,0,0,9.405,1
DSC_0003-1407,9,19,female,0.002,0,0,0,0,0.98,0.017,0,35.65999723,139.7006409,72,34,“ú,2019/12/8,2,0,0,12.139,1
DSC_0003-1407,10,22,female,0,0,0,0,0.048,0.949,0.002,0,35.65999723,139.7006409,69,34,“ú,2019/12/8,2,0,0,12.665,1
DSC_0003-1407,11,17,female,0,0,0,0,0,0.999,0.001,0,35.65999723,139.7006409,60,34,“ú,2019/12/8,2,0,0,14.56,1
DSC_0003-1407,12,18,female,0,0,0.001,0.002,0.001,0.777,0.023,0.196,35.65999723,139.7006409,55,34,“ú,2019/12/8,2,0,0,15.88,1
DSC_0003-1448,1,15,female,0,0,0,0,0.999,0.001,0,0,35.65865717,139.7033625,55,34,“ú,2019/12/8,2,1,0,15.88,1
DSC_0004,2,54,female,0,0.001,0.001,0,0.788,0.135,0.074,0,35.65952966,139.7016032,236,33,“ú,2019/12/8,2,1,0,3.617,1
DSC_0004,4,19,female,0,0.004,0,0,0.473,0.512,0.01,0.001,35.65952966,139.7016032,154,33,“ú,2019/12/8,2,0,0,5.526,1
DSC_0004,6,28,female,0,0,0,0,0,0.487,0.513,0,35.65952966,139.7016032,112,33,“ú,2019/12/8,2,0,0,7.586,1
DSC_0004,7,33,female,0,0.001,0.001,0,0.847,0.088,0.062,0,35.65952966,139.7016032,112,33,“ú,2019/12/8,2,1,0,7.586,1
DSC_0004-1104,1,25,female,0.002,0,0.001,0,0,0.797,0.199,0.001,35.65979551,139.700633,108,33,“ú,2019/12/8,1,0,0,7.865,1
DSC_0004-1104,2,23,female,0,0,0,0,0,0.913,0.087,0,35.65979551,139.700633,82,33,“ú,2019/12/8,1,0,0,10.349,1
DSC_0004-1104,3,21,female,0,0.004,0,0,0.634,0.36,0.001,0,35.65979551,139.700633,69,33,“ú,2019/12/8,1,1,0,12.292,1
DSC_0004-1210,2,22,female,0,0,0,0,0.002,0.966,0.031,0,35.65952483,139.7013546,45,33,“ú,2019/12/8,1,0,0,18.831,1
DSC_0004-1448,1,25,female,0,0.001,0,0,0.068,0.887,0.001,0.043,35.65867844,139.7035431,71,34,“ú,2019/12/8,2,0,0,12.309,1
DSC_0005,2,20,female,0,0.004,0,0,0.357,0.638,0.001,0,35.65955831,139.7018571,325,33,“ú,2019/12/8,2,0,0,2.636,1
DSC_0005,4,17,female,0,0,0,0,0.999,0.001,0,0,35.65955831,139.7018571,97,33,“ú,2019/12/8,2,1,0,8.754,1
DSC_0005,5,27,female,0.001,0.011,0,0,0.017,0.952,0.009,0.01,35.65955831,139.7018571,95,33,“ú,2019/12/8,2,0,0,8.937,1
DSC_0005-1104,2,21,female,0,0,0,0,0,0.878,0.122,0,35.65987333,139.7005283,72,33,“ú,2019/12/8,1,0,0,11.782,1
DSC_0005-1210,1,50,female,0,0.001,0,0,0.048,0.885,0.066,0,35.65952713,139.7015742,68,33,“ú,2019/12/8,1,0,0,12.473,1
DSC_0005-1408,1,26,female,0,0,0,0,0,0.543,0.457,0,35.66030818,139.7006688,204,34,“ú,2019/12/8,2,0,0,4.306,1
DSC_0005-1448,1,7,female,0,0.002,0,0,0.014,0.972,0.012,0,35.6587701,139.7037889,77,34,“ú,2019/12/8,2,0,0,11.353,1
DSC_0005-1448,2,31,female,0,0,0,0,0.302,0.694,0.003,0,35.6587701,139.7037889,56,34,“ú,2019/12/8,2,0,0,15.597,1
DSC_0006-1448,1,24,female,0,0,0,0,0.838,0.072,0.089,0,35.65883382,139.7040425,156,34,“ú,2019/12/8,2,1,0,5.621,1
DSC_0007,1,23,female,0.001,0.008,0.001,0,0.356,0.618,0.014,0.001,35.65960216,139.7022257,370,33,“ú,2019/12/8,2,0,0,2.319,1
DSC_0007,3,30,female,0,0,0,0,1,0,0,0,35.65960216,139.7022257,181,33,“ú,2019/12/8,2,1,0,4.706,1
DSC_0007,4,28,female,0,0,0,0,0,0.998,0.002,0,35.65960216,139.7022257,172,33,“ú,2019/12/8,2,0,0,4.951,1
DSC_0007,9,30,female,0,0,0,0.001,0,0.916,0.011,0.072,35.65960216,139.7022257,101,33,“ú,2019/12/8,2,0,0,8.408,1
DSC_0007,11,45,female,0,0,0,0,0,0.999,0.001,0.001,35.65960216,139.7022257,47,33,“ú,2019/12/8,2,0,0,18.031,1
DSC_0007-1211,1,22,female,0.001,0,0,0,0,0.977,0.001,0.021,35.65963329,139.7021605,84,33,“ú,2019/12/8,1,0,0,10.103,1
DSC_0007-1211,2,23,female,0,0,0,0,0,0.99,0.009,0,35.65963329,139.7021605,84,33,“ú,2019/12/8,1,0,0,10.103,1
DSC_0007-1211,4,20,female,0,0,0,0,0,0.999,0.001,0,35.65963329,139.7021605,67,33,“ú,2019/12/8,1,0,0,12.658,1
DSC_0007-1211,10,30,female,0,0,0,0,0,0.996,0.004,0,35.65963329,139.7021605,48,33,“ú,2019/12/8,1,0,0,17.656,1
DSC_0007-1211,11,27,female,0,0,0,0,0,0.869,0.131,0,35.65963329,139.7021605,48,33,“ú,2019/12/8,1,0,0,17.656,1
DSC_0007-1211,13,24,female,0,0,0,0,0.017,0.98,0.002,0,35.65963329,139.7021605,47,33,“ú,2019/12/8,1,0,0,18.031,1
DSC_0007-1211,16,23,female,0,0,0,0,1,0,0,0,35.65963329,139.7021605,41,33,“ú,2019/12/8,1,1,0,20.665,1
DSC_0007-1211,18,20,female,0,0,0,0,1,0,0,0,35.65963329,139.7021605,39,33,“ú,2019/12/8,1,1,0,21.723,1
DSC_0007-1211,22,37,female,0.001,0,0,0,0,0.998,0.001,0,35.65963329,139.7021605,36,33,“ú,2019/12/8,1,0,0,23.53,1
DSC_0007-1408,1,25,female,0.013,0.001,0.004,0,0.032,0.94,0.008,0.001,35.66049725,139.7007315,366,34,“ú,2019/12/8,2,0,0,2.415,1
DSC_0007-1408,3,27,female,0.002,0,0.002,0,0,0.974,0.021,0,35.66049725,139.7007315,77,34,“ú,2019/12/8,2,0,0,11.353,1
DSC_0007-1408,4,22,female,0.001,0.001,0,0,0.01,0.975,0.012,0,35.66049725,139.7007315,73,34,“ú,2019/12/8,2,0,0,11.973,1
DSC_0007-1449,2,10,female,0,0,0,0,0,0.999,0.001,0,35.65885767,139.7041685,201,34,“ú,2019/12/8,2,0,0,4.37,1
DSC_0007-1449,4,36,female,0,0.004,0,0,0.299,0.696,0,0.001,35.65885767,139.7041685,110,34,“ú,2019/12/8,2,0,0,7.957,1
DSC_0007-1449,5,26,female,0.003,0.005,0,0,0,0.99,0.001,0,35.65885767,139.7041685,40,34,“ú,2019/12/8,2,0,0,21.822,1
DSC_0008,4,48,female,0.001,0.031,0.001,0,0.057,0.901,0.009,0,35.65961833,139.7024333,41,33,“ú,2019/12/8,2,0,0,20.665,1
DSC_0008,5,22,female,0.001,0.005,0,0.001,0,0.977,0.006,0.01,35.65961833,139.7024333,40,33,“ú,2019/12/8,2,0,0,21.181,1
DSC_0008,6,24,female,0.026,0.025,0.004,0,0.001,0.942,0.001,0.001,35.65961833,139.7024333,39,33,“ú,2019/12/8,2,0,0,21.723,1
DSC_0008,11,38,female,0.001,0.004,0,0,0,0.987,0.008,0,35.65961833,139.7024333,37,33,“ú,2019/12/8,2,0,0,22.895,1
DSC_0008,13,27,female,0,0,0,0,0,0.957,0.042,0,35.65961833,139.7024333,37,33,“ú,2019/12/8,2,0,0,22.895,1
DSC_0008,14,28,female,0,0,0,0,0,0.991,0.009,0,35.65961833,139.7024333,37,33,“ú,2019/12/8,2,0,0,22.895,1
DSC_0008,15,18,female,0,0,0,0,0.892,0.105,0.002,0,35.65961833,139.7024333,37,33,“ú,2019/12/8,2,1,0,22.895,1
DSC_0008,17,24,female,0.003,0,0,0,0,0.99,0.008,0,35.65961833,139.7024333,36,33,“ú,2019/12/8,2,0,0,23.53,1
DSC_0008-1105,1,25,female,0,0,0,0,1,0,0,0,35.66046867,139.7007497,99,33,“ú,2019/12/8,1,1,0,8.577,1
DSC_0008-1105,3,21,female,0.001,0,0,0,0,0.95,0.049,0,35.66046867,139.7007497,66,33,“ú,2019/12/8,1,0,0,12.85,1
DSC_0008-1408,2,28,female,0,0,0,0,0,0.999,0.001,0,35.66069151,139.7006906,422,34,“ú,2019/12/8,2,0,0,2.099,1
DSC_0008-1408,3,23,female,0,0,0,0,0.952,0.041,0,0.007,35.66069151,139.7006906,292,34,“ú,2019/12/8,2,1,0,3.019,1
DSC_0008-1408,4,20,female,0,0.001,0,0,0.985,0.014,0,0,35.66069151,139.7006906,253,34,“ú,2019/12/8,2,1,0,3.479,1
DSC_0008-1408,5,23,female,0,0,0,0,0.999,0.001,0,0,35.66069151,139.7006906,240,34,“ú,2019/12/8,2,1,0,3.665,1
DSC_0009,2,20,female,0,0,0,0,0,0.978,0.022,0,35.65956,139.7026517,73,33,“ú,2019/12/8,2,0,0,11.621,1
DSC_0009,5,30,female,0,0.001,0,0,0,0.982,0.017,0,35.65956,139.7026517,58,33,“ú,2019/12/8,2,0,0,14.617,1
DSC_0009,6,18,female,0,0,0,0,0,1,0,0,35.65956,139.7026517,52,33,“ú,2019/12/8,2,0,0,16.3,1
DSC_0009-1409,1,21,female,0.001,0,0.001,0.001,0.033,0.883,0.079,0.003,35.66084551,139.7006669,571,34,“ú,2019/12/8,2,0,0,1.56,1
DSC_0009-1409,3,23,female,0,0.001,0,0.001,0,0.899,0.097,0.002,35.66084551,139.7006669,386,34,“ú,2019/12/8,2,0,0,2.292,1
DSC_0010,1,25,female,0,0,0,0,0,1,0,0,35.65881735,139.7043072,78,33,“ú,2019/12/8,2,0,0,10.878,1
DSC_0010,2,40,female,0.001,0,0,0.001,0.001,0.907,0.003,0.088,35.65881735,139.7043072,71,33,“ú,2019/12/8,2,0,0,11.947,1
DSC_0010-1106,1,19,female,0,0.001,0,0,0,0.95,0.049,0,35.6607484,139.7006896,332,33,“ú,2019/12/8,1,0,0,2.581,1
DSC_0010-1211,1,62,female,0,0,0,0,0.004,0.766,0.23,0,35.65964968,139.7027002,107,33,“ú,2019/12/8,1,0,0,7.939,1
DSC_0010-1410,2,15,female,0,0,0,0,0,0.995,0.004,0,35.66097445,139.7006624,50,34,“ú,2019/12/8,2,0,0,17.465,1
DSC_0010-1410,6,16,female,0,0,0,0,0,0.996,0.003,0.001,35.66097445,139.7006624,37,34,“ú,2019/12/8,2,0,0,23.589,1
DSC_0010-1410,7,23,female,0,0.004,0,0,0.359,0.464,0.172,0,35.66097445,139.7006624,37,34,“ú,2019/12/8,2,0,0,23.589,1
DSC_0010-1410,9,26,female,0,0,0,0,0.962,0.038,0,0,35.66097445,139.7006624,36,34,“ú,2019/12/8,2,1,0,24.243,1
DSC_0010-1449,1,43,female,0,0,0,0,0,0.998,0.001,0,35.65881735,139.7043072,83,34,“ú,2019/12/8,2,0,0,10.534,1
DSC_0011,1,26,female,0,0,0,0,0.001,0.985,0.013,0.001,35.65966704,139.7029414,213,33,“ú,2019/12/8,2,0,0,4.004,1
DSC_0011,2,26,female,0,0,0,0,0.001,0.989,0.009,0,35.65966704,139.7029414,132,33,“ú,2019/12/8,2,0,0,6.441,1
DSC_0011,4,26,female,0.003,0.002,0.003,0.137,0.003,0.687,0.041,0.124,35.65966704,139.7029414,67,33,“ú,2019/12/8,2,0,0,12.658,1
DSC_0011,5,38,female,0,0,0,0,0.001,0.768,0.002,0.228,35.65966704,139.7029414,37,33,“ú,2019/12/8,2,0,0,22.895,1
DSC_0011-1106,2,27,female,0.006,0,0.003,0.001,0.79,0.075,0.124,0,35.66089571,139.7006903,331,33,“ú,2019/12/8,1,1,0,2.589,1
DSC_0011-1106,3,17,female,0,0,0,0,0.999,0,0,0,35.66089571,139.7006903,88,33,“ú,2019/12/8,1,1,0,9.646,1
DSC_0011-1212,2,21,female,0,0,0,0,0,1,0,0,35.65968421,139.7029551,56,33,“ú,2019/12/8,1,0,0,15.138,1
DSC_0011-1212,3,39,female,0.002,0,0,0,0,0.98,0.017,0,35.65968421,139.7029551,43,33,“ú,2019/12/8,1,0,0,19.705,1
DSC_0011-1410,1,22,female,0,0,0,0,0,1,0,0,35.66123448,139.7006451,196,34,“ú,2019/12/8,2,0,0,4.481,1
DSC_0011-1410,2,22,female,0,0.003,0,0,0.574,0.421,0.001,0,35.66123448,139.7006451,171,34,“ú,2019/12/8,2,1,0,5.131,1
DSC_0011-1410,3,44,female,0,0.003,0,0,0,0.995,0.002,0,35.66123448,139.7006451,161,34,“ú,2019/12/8,2,0,0,5.447,1
DSC_0011-1410,8,30,female,0.001,0,0.001,0,0.033,0.963,0.001,0,35.66123448,139.7006451,61,34,“ú,2019/12/8,2,0,0,14.321,1
DSC_0011-1410,9,44,female,0,0,0,0,0.013,0.895,0.091,0,35.66123448,139.7006451,58,34,“ú,2019/12/8,2,0,0,15.06,1
DSC_0011-1410,10,22,female,0,0,0,0,0,0.993,0.002,0.005,35.66123448,139.7006451,44,34,“ú,2019/12/8,2,0,0,19.842,1
DSC_0011-1410,11,23,female,0,0,0,0,0.003,0.995,0.002,0,35.66123448,139.7006451,41,34,“ú,2019/12/8,2,0,0,21.291,1
DSC_0012,2,29,female,0,0,0,0,0,0.984,0.016,0,35.65970422,139.7032003,73,33,“ú,2019/12/8,2,0,0,11.621,1
DSC_0012,3,49,female,0,0,0,0,0,0.923,0.076,0,35.65970422,139.7032003,49,33,“ú,2019/12/8,2,0,0,17.296,1
DSC_0012,4,21,female,0,0,0,0,0,0.997,0,0.003,35.65970422,139.7032003,45,33,“ú,2019/12/8,2,0,0,18.831,1
DSC_0012-1106,2,13,female,0,0,0,0,0.038,0.962,0,0,35.66101508,139.7006845,47,33,“ú,2019/12/8,1,0,0,18.031,1
DSC_0012-1106,3,23,female,0.001,0,0,0,0.859,0.137,0,0.003,35.66101508,139.7006845,45,33,“ú,2019/12/8,1,1,0,18.831,1
DSC_0012-1212,1,26,female,0,0,0,0,0,0.998,0.001,0,35.65972831,139.7031618,234,33,“ú,2019/12/8,1,0,0,3.648,1
DSC_0012-1212,2,22,female,0,0,0,0,0.956,0.043,0,0,35.65972831,139.7031618,83,33,“ú,2019/12/8,1,1,0,10.225,1
DSC_0012-1212,3,33,female,0,0,0,0,0,0.998,0,0.002,35.65972831,139.7031618,74,33,“ú,2019/12/8,1,0,0,11.464,1
DSC_0012-1410,1,26,female,0,0,0,0,0,0.997,0,0.003,35.66140742,139.7006526,420,34,“ú,2019/12/8,2,0,0,2.109,1
DSC_0012-1410,5,16,female,0,0,0,0,0,0.997,0.003,0,35.66140742,139.7006526,199,34,“ú,2019/12/8,2,0,0,4.414,1
DSC_0012-1410,6,21,female,0.001,0,0,0,0,0.991,0.008,0,35.66140742,139.7006526,111,34,“ú,2019/12/8,2,0,0,7.886,1
DSC_0013,2,15,female,0.001,0.001,0,0,0.031,0.534,0.432,0,35.65976281,139.7035527,144,33,“ú,2019/12/8,2,0,0,5.907,1
DSC_0013,3,24,female,0,0,0,0,0,0.999,0.001,0,35.65976281,139.7035527,106,33,“ú,2019/12/8,2,0,0,8.013,1
DSC_0013,7,18,female,0,0,0,0,0,0.998,0.001,0.001,35.65976281,139.7035527,45,33,“ú,2019/12/8,2,0,0,18.831,1
DSC_0013,8,54,female,0,0,0,0,0,0.943,0,0.056,35.65976281,139.7035527,41,33,“ú,2019/12/8,2,0,0,20.665,1
DSC_0013-1108,1,6,female,0,0,0,0,0.011,0.984,0.002,0.003,35.66111,139.70067,39,33,“ú,2019/12/8,1,0,0,21.723,1
DSC_0013-1212,1,45,female,0,0,0,0,0,0.997,0.002,0,35.65976023,139.7033731,402,33,“ú,2019/12/8,1,0,0,2.137,1
DSC_0013-1212,2,21,female,0.002,0.047,0,0,0,0.757,0.193,0,35.65976023,139.7033731,229,33,“ú,2019/12/8,1,0,0,3.727,1
DSC_0013-1212,3,13,female,0.001,0,0,0,0.003,0.994,0.002,0,35.65976023,139.7033731,38,33,“ú,2019/12/8,1,0,0,22.294,1
DSC_0013-1411,1,23,female,0,0,0,0,0.014,0.985,0.001,0,35.66160415,139.7007005,147,34,“ú,2019/12/8,2,0,0,5.963,1
DSC_0013-1411,2,21,female,0,0.001,0.001,0.001,0.008,0.229,0.759,0.001,35.66160415,139.7007005,139,34,“ú,2019/12/8,2,0,0,6.304,1
DSC_0014,1,15,female,0,0,0,0,0,0.979,0.019,0,35.65979985,139.7037565,156,33,“ú,2019/12/8,2,0,0,5.455,1
DSC_0014,2,20,female,0,0,0,0,0,0.955,0.002,0.043,35.65979985,139.7037565,134,33,“ú,2019/12/8,2,0,0,6.346,1
DSC_0014,3,27,female,0,0.213,0.001,0,0.011,0.752,0.023,0,35.65979985,139.7037565,127,33,“ú,2019/12/8,2,0,0,6.694,1
